0,0.0021062
0.97656,0.005034
1.9531,0.019708
2.9297,0.04659
3.9062,0.043847
4.8828,0.00637
5.8594,0.045875
6.8359,0.0037545
7.8125,0.0029816
8.7891,0.0095676
9.7656,0.057102
10.742,0.004925
11.719,0.01991
12.695,0.022114
13.672,0.035143
14.648,0.017042
15.625,0.00088326
16.602,0.0039776
17.578,0.03787
18.555,0.026539
19.531,0.019799
20.508,0.011613
21.484,0.021604
22.461,0.07232
23.438,0.026156
24.414,0.014229
25.391,0.012695
26.367,0.042025
27.344,0.065667
28.32,0.069709
29.297,0.016293
30.273,0.039038
31.25,0.05544
32.227,0.020493
33.203,0.040816
34.18,0.0023016
35.156,0.0080252
36.133,0.01118
37.109,0.010741
38.086,0.0040443
39.062,0.0053664
40.039,0.0012673
41.016,0.016007
41.992,0.012118
42.969,0.057668
43.945,0.039981
44.922,0.0018631
45.898,0.0042995
46.875,0.004247
47.852,0.0093979
48.828,0.015095
49.805,0.001108
