0,0.034741
0.97656,0.0056075
1.9531,0.0076185
2.9297,0.068155
3.9062,0.068644
4.8828,0.0053484
5.8594,0.016508
6.8359,0.0079418
7.8125,0.071332
8.7891,0.00087519
9.7656,0.004672
10.742,0.002074
11.719,0.0054775
12.695,0.010322
13.672,0.020536
14.648,0.020445
15.625,0.028705
16.602,0.017473
17.578,0.092739
18.555,0.025604
19.531,0.032453
20.508,0.014189
21.484,0.0023873
22.461,3.7018e-05
23.438,0.0021855
24.414,0.019506
25.391,0.03526
26.367,0.14263
27.344,0.034961
28.32,0.0067323
29.297,0.076248
30.273,0.047106
31.25,0.042915
32.227,0.068447
33.203,0.027563
34.18,0.010221
35.156,0.0062964
36.133,0.0034995
37.109,0.025627
38.086,0.0069098
39.062,0.014012
40.039,0.011182
41.016,0.00015154
41.992,0.029501
42.969,0.016575
43.945,0.0007043
44.922,0.011341
45.898,0.021241
46.875,0.050005
47.852,0.0014297
48.828,0.049554
49.805,0.041248
