0,1.0078e-05
0.97656,0.001302
1.9531,0.016472
2.9297,0.0086534
3.9062,0.0048381
4.8828,0.0076577
5.8594,0.0035219
6.8359,0.0019366
7.8125,0.003323
8.7891,0.0052413
9.7656,0.016561
10.742,0.0091762
11.719,0.0093672
12.695,0.0087831
13.672,0.023013
14.648,0.0086016
15.625,0.021129
16.602,0.016016
17.578,0.018605
18.555,0.020152
19.531,0.037793
20.508,0.062808
21.484,0.061418
22.461,0.095292
23.438,0.097273
24.414,0.077831
25.391,0.1048
26.367,0.11281
27.344,0.073393
28.32,0.029293
29.297,0.035025
30.273,0.010152
31.25,0.00029786
32.227,0.0022133
33.203,0.002748
34.18,0.0047265
35.156,0.012463
36.133,0.017343
37.109,0.0065452
38.086,0.008521
39.062,0.0086214
40.039,0.0052514
41.016,0.023742
41.992,0.019963
42.969,0.012133
43.945,0.0081788
44.922,0.0038723
45.898,0.0045535
46.875,0.012824
47.852,0.020622
48.828,0.014178
49.805,0.01797
