0,0.053541
0.97656,0.027054
1.9531,0.012598
2.9297,0.0040867
3.9063,0.019869
4.8828,0.00055679
5.8594,0.01409
6.8359,0.01107
7.8125,0.049958
8.7891,0.07245
9.7656,0.027145
10.742,0.014614
11.719,0.0028143
12.695,0.013308
13.672,0.012334
14.648,0.0043547
15.625,0.010767
16.602,0.031478
17.578,0.039211
18.555,0.051181
19.531,0.069102
20.508,0.056437
21.484,0.045799
22.461,0.074819
23.438,0.12417
24.414,0.064621
25.391,0.087006
26.367,0.12169
27.344,0.14081
28.32,0.12265
29.297,0.046767
30.273,0.069946
31.25,0.003859
32.227,0.005584
33.203,0.0074137
34.18,0.010638
35.156,0.0088911
36.133,0.025606
37.109,0.040818
38.086,0.056506
39.063,0.035597
40.039,0.0010603
41.016,0.040292
41.992,0.010294
42.969,0.016358
43.945,0.021528
44.922,0.030126
45.898,0.021416
46.875,0.067849
47.852,0.031641
48.828,0.012746
49.805,0.0029234
