0,0.010673
0.97656,0.039192
1.9531,0.065832
2.9297,0.010866
3.9062,0.0042714
4.8828,0.009939
5.8594,0.039769
6.8359,0.029245
7.8125,0.0090461
8.7891,0.0060174
9.7656,0.0083022
10.742,0.0062595
11.719,0.01292
12.695,0.03491
13.672,0.036439
14.648,0.022271
15.625,0.016616
16.602,0.040544
17.578,0.083395
18.555,0.066405
19.531,0.030953
20.508,0.05026
21.484,0.082689
22.461,0.17976
23.438,0.17967
24.414,0.1102
25.391,0.058798
26.367,0.10069
27.344,0.096026
28.32,0.031119
29.297,0.018287
30.273,0.043673
31.25,0.014769
32.227,0.025193
33.203,0.033699
34.18,0.018965
35.156,0.023746
36.133,0.045307
37.109,0.02695
38.086,0.025344
39.062,0.01391
40.039,0.0049852
41.016,0.01642
41.992,0.050654
42.969,0.046178
43.945,0.0038144
44.922,0.0053048
45.898,0.022105
46.875,0.0015817
47.852,0.027947
48.828,0.021519
49.805,0.0057947
