0,0.0069027
0.97656,0.0026843
1.9531,2.876e-06
2.9297,0.0081917
3.9062,0.011856
4.8828,0.013943
5.8594,0.018591
6.8359,0.01677
7.8125,0.0067042
8.7891,0.04713
9.7656,0.0091206
10.742,0.01318
11.719,0.010635
12.695,0.053325
13.672,0.040111
14.648,0.063262
15.625,0.097228
16.602,0.075829
17.578,0.05226
18.555,0.04497
19.531,0.034858
20.508,0.06738
21.484,0.072641
22.461,0.011895
23.438,0.12811
24.414,0.10964
25.391,0.060146
26.367,0.1338
27.344,0.10746
28.32,0.097349
29.297,0.046357
30.273,0.053353
31.25,0.074372
32.227,0.017392
33.203,0.0059997
34.18,0.0048095
35.156,0.035363
36.133,0.016082
37.109,0.026769
38.086,0.010627
39.062,0.019218
40.039,0.0039413
41.016,0.0080958
41.992,0.014008
42.969,0.037147
43.945,0.059844
44.922,0.029983
45.898,0.011178
46.875,0.012507
47.852,0.039344
48.828,0.060273
49.805,0.046603
